,Power,Age,Engine,Manual,toyota,mercedes-benz,Diesel,Kilometers_Driven
1528,0.6896901980700865,0.46153846153846156,0.640117994100295,0,0,1,1,0.4711370978261703
3287,0.5271711528694769,0.3076923076923077,0.49473240623683096,1,1,0,0,0.08747496604590133
317,0.37734890807516513,0.3076923076923077,0.3527180783817952,1,0,0,1,0.4097511567413273
736,0.27577450482478416,0.07692307692307693,0.26295828065739574,1,0,0,1,0.2869792745716412
2586,0.3773235144743526,0.15384615384615385,0.3683101559207754,0,0,0,1,0.4132424821405277
1982,0.20213306246825802,0.23076923076923078,0.26295828065739574,1,0,0,1,0.2179200908511928
255,0.37734890807516513,0.23076923076923078,0.3527180783817952,1,0,0,1,0.3919569070693584
2956,0.16708989334687657,0.3846153846153847,0.157606405394016,1,0,0,0,0.27905281492906087
2819,0.2671406805485018,0.46153846153846156,0.2418879056047198,1,0,0,0,0.40381206694136873
3523,0.27694261046216356,0.46153846153846156,0.36746734091866834,1,1,0,0,0.5095033110041972
3429,0.4220416455053327,0.15384615384615385,0.3678887484197219,0,0,0,0,0.2979520115405569
2844,0.3519553072625699,0.3846153846153847,0.41045090602612727,1,0,0,0,0.2869792745716412
1239,0.2671406805485018,0.5384615384615384,0.2418879056047198,1,0,0,0,0.6015822226314618
717,0.14677501269680043,0.6153846153846154,0.3527180783817952,1,0,0,1,0.29472924963360264
385,0.16678517013712552,0.07692307692307693,0.3118415507796039,1,1,0,1,0.32631998956438996
965,0.16658202133062472,0.46153846153846156,0.32659081331647705,1,0,0,1,0.9392048985980985
3091,0.06653123412899947,0.3076923076923077,0.07248209018120522,1,0,0,0,0.08064578010021253
1375,0.23260538344337228,0.3846153846153847,0.24146649810366622,1,0,0,0,0.3204729786760587
655,0.6896901980700865,0.07692307692307693,0.561314791403287,1,0,0,1,0.1956753604505728
3414,0.20213306246825802,0.3076923076923077,0.26295828065739574,1,0,0,1,0.4711370978261703
11,0.24189944134078212,0.15384615384615385,0.24146649810366622,1,0,0,0,0.4452015377178241
2938,0.16708989334687657,0.3076923076923077,0.157606405394016,0,0,0,0,0.557108108315493
3618,0.20162519045200616,0.46153846153846156,0.2418879056047198,1,0,0,0,0.4327708846481434
2911,0.2772981208735399,0.6923076923076924,0.2418879056047198,1,0,0,0,0.34069197302087884
3841,0.24189944134078212,0.15384615384615385,0.24146649810366622,1,0,0,0,0.07212848077469057
2704,0.2427628237684104,0.23076923076923078,0.24146649810366622,0,0,0,0,0.2726993700267796
156,0.44235652615540894,0.07692307692307693,0.4075010535187526,0,0,0,0,0.24749276796881592
2875,0.2427628237684104,0.46153846153846156,0.24146649810366622,1,0,0,0,0.6859878916231209
3504,0.20213306246825802,0.3846153846153847,0.26295828065739574,1,0,0,1,0.6228217582468175
2811,0.3519553072625699,0.5384615384615384,0.41045090602612727,1,0,0,1,0.41742439937693265
2393,0.16678517013712552,0.23076923076923078,0.157606405394016,1,0,0,0,0.09131926060633962
1852,0.3770949720670392,0.3846153846153847,0.3527180783817952,1,0,0,1,0.5598167629658617
1601,0.20213306246825802,0.3076923076923077,0.26295828065739574,1,0,0,1,0.3867314288345111
3596,0.23260538344337228,0.46153846153846156,0.24146649810366622,1,0,0,0,0.42607214382725994
2330,0.3341797866937532,0.3846153846153847,0.78803202697008,1,1,0,1,0.6640654374131963
301,0.27577450482478416,0.07692307692307693,0.26295828065739574,1,0,0,1,0.4899825817392171
712,0.5273235144743524,0.15384615384615385,0.6552886641382216,1,0,0,1,0.003069297054242151
3608,0.2270187912646014,0.5384615384615384,0.24146649810366622,1,0,0,0,0.3222071315117055
3358,0.20213306246825802,0.46153846153846156,0.26295828065739574,1,0,0,1,0.524849796275408
1177,0.20182833925850685,0.5384615384615384,0.26295828065739574,1,0,0,1,0.1764692341336525
912,0.5276790248857288,0.3846153846153847,0.6552886641382216,1,0,0,1,0.6859878916231209
2498,0.4220416455053327,0.0,0.3678887484197219,0,0,0,0,0.16667050328798444
2647,0.7125444388014222,0.46153846153846156,0.8980193847450484,1,1,0,1,0.8016390046269652
1189,0.2772981208735399,0.23076923076923078,0.26295828065739574,1,0,0,1,0.6508674600799551
833,0.33722701879126465,0.3846153846153847,0.78803202697008,1,1,0,1,0.5923359652555573
2360,0.20213306246825802,0.46153846153846156,0.26295828065739574,1,0,0,1,0.2793060319360358
3881,0.6274758760792281,0.3846153846153847,0.49473240623683096,0,0,0,0,0.2869792745716412
472,0.17166074149314375,0.7692307692307693,0.32659081331647705,1,0,0,1,0.5708892520890403
3444,0.2224479431183342,0.9230769230769232,0.3678887484197219,1,0,0,0,0.5708892520890403
2474,0.3270695784662265,0.23076923076923078,0.3683101559207754,1,0,0,1,0.5095033110041972
166,0.20162519045200616,0.23076923076923078,0.2418879056047198,1,0,0,0,0.21677677769848758
3628,0.23260538344337228,0.6923076923076924,0.24146649810366622,1,0,0,0,0.2869792745716412
324,0.2270187912646014,0.6153846153846154,0.24146649810366622,1,0,0,0,0.2639595466648251
283,0.20721178263077705,0.46153846153846156,0.2418879056047198,1,0,0,0,0.34069197302087884
526,0.3270695784662265,0.5384615384615384,0.32532659081331644,0,0,0,0,0.41742439937693265
302,0.9334687658710008,0.6153846153846154,0.5777496839443743,0,0,0,1,0.6783146489875156
181,0.42559674961909605,0.5384615384615384,0.3678887484197219,1,0,0,0,0.32342717709076674
2702,0.2569832402234637,0.3846153846153847,0.3527180783817952,1,0,0,1,0.7243541048011478
2126,0.4678517013712545,0.6153846153846154,0.403708386009271,1,0,0,1,0.747373832707964
1112,0.46724225495175226,0.15384615384615385,0.403708386009271,1,0,0,1,0.22957574641467735
382,0.3270695784662265,0.46153846153846156,0.3683101559207754,1,0,0,1,0.3559770723510048
2130,0.23260538344337228,0.46153846153846156,0.24146649810366622,1,0,0,0,0.302325759842852
3485,0.10665312341289995,0.15384615384615385,0.08006742520016852,1,0,0,0,0.35524811430062225
578,0.38496698831894366,0.7692307692307693,0.36620311841550773,1,0,0,1,0.7424552841785409
837,0.3270695784662265,0.23076923076923078,0.3683101559207754,1,0,0,1,0.20418498653345915
3554,0.25190452006094466,0.3076923076923077,0.3527180783817952,1,0,0,1,0.6936611342587263
427,0.4220416455053327,0.3846153846153847,0.3678887484197219,1,0,0,0,0.41742439937693265
1119,0.2270187912646014,0.5384615384615384,0.24146649810366622,0,0,0,0,0.4404441272837488
3901,0.20162519045200616,0.5384615384615384,0.24230931310577325,1,0,0,1,0.4990216615639602
349,0.23260538344337228,0.6153846153846154,0.24146649810366622,1,0,0,0,0.35603845829208963
1651,0.4865413915693246,0.9230769230769232,0.49515381373788453,1,0,0,0,0.586235737360251
2681,0.16708989334687657,0.6153846153846154,0.157606405394016,1,0,0,0,0.6092554652670672
152,0.3646521076688675,0.5384615384615384,0.5360303413400758,1,0,0,1,0.5878931577695418
2729,0.2889791772473337,0.3076923076923077,0.3156342182890855,1,0,0,0,0.1908335443475058
2927,0.09801929913661755,0.46153846153846156,0.32532659081331644,1,0,0,1,0.47257966744166413
3735,0.28339258506856274,0.6923076923076924,0.2418879056047198,1,0,0,0,0.6292519355754548
600,0.20081259522600303,0.3076923076923077,0.26295828065739574,1,0,0,1,0.37905818619890574
2435,0.2569832402234637,0.3846153846153847,0.3527180783817952,1,0,0,1,0.3909747320120009
701,0.1416962925342814,0.8461538461538461,0.19469026548672563,1,0,0,0,0.5193404080630433
1780,0.06653123412899947,0.23076923076923078,0.07248209018120522,1,0,0,0,0.2639595466648251
3242,0.1719146775012697,0.5384615384615384,0.19469026548672563,1,0,0,0,0.4997352731290715
527,0.35957338750634843,0.7692307692307693,0.5360303413400758,1,0,0,1,0.7627203179791747
1407,0.18689690198070086,0.23076923076923078,0.20901812052254526,1,0,0,1,0.10785509848606921
1830,0.16678517013712552,0.3846153846153847,0.157606405394016,0,0,0,0,0.1373510431773363
1661,0.7282884713052311,0.6153846153846154,0.7290349768225874,1,0,0,0,0.4121759014141786
1715,0.34702894870492645,0.3846153846153847,0.41045090602612727,1,0,0,0,0.5424982543373004
2139,0.3341797866937532,0.3076923076923077,0.78803202697008,1,1,0,1,0.586235737360251
3169,0.16678517013712552,0.07692307692307693,0.3118415507796039,1,1,0,1,0.018415782325452913
3498,0.18181818181818182,0.6923076923076924,0.24104509060261275,1,0,0,0,0.38820469142054737
905,0.4357541899441341,0.5384615384615384,0.6552886641382216,1,0,0,1,0.7550470753435694
825,0.4393092940578975,0.46153846153846156,0.40918668352296667,0,0,1,0,0.22559333348679816
3951,0.16658202133062472,0.07692307692307693,0.1580278128950695,1,0,0,0,0.1360849581424614
1897,0.8572879634332151,0.6923076923076924,0.640117994100295,0,0,1,1,0.9999999999999999
2324,0.2270187912646014,0.5384615384615384,0.24146649810366622,1,0,0,0,0.5325230389110134
604,0.18181818181818182,0.3846153846153847,0.20901812052254526,1,0,0,1,0.3258672682488893
3061,0.23260538344337228,0.8461538461538461,0.24146649810366622,0,0,0,0,0.44415030347674617
1516,0.20213306246825802,0.3076923076923077,0.26295828065739574,1,0,0,1,0.4788103404617757
581,0.2889791772473337,0.3076923076923077,0.3156342182890855,1,0,0,0,0.22559333348679816
1099,0.23260538344337228,0.7692307692307693,0.24146649810366622,1,0,0,0,0.5018300683685918
1880,0.547486033519553,0.7692307692307693,0.7290349768225874,0,0,0,0,0.4977018638306362
2248,0.23260538344337228,0.3846153846153847,0.24146649810366622,1,0,0,0,0.33771475487826397
1475,0.20162519045200616,0.6923076923076924,0.24230931310577325,1,0,0,1,0.6868319483130375
553,0.5373285931945151,0.3846153846153847,0.6552886641382216,1,0,0,1,0.34529591860224207
1094,0.14626714068054852,1.0,0.800252844500632,1,0,0,1,0.6280779294522072
951,0.7179278821736923,0.3846153846153847,0.7808680994521702,1,0,0,1,0.5325230389110134
953,0.25190452006094466,0.23076923076923078,0.3527180783817952,1,0,0,1,0.4097511567413273
2626,0.3270695784662265,0.23076923076923078,0.3683101559207754,1,0,0,1,0.34413725896426567
3561,0.20213306246825802,0.46153846153846156,0.26295828065739574,1,0,0,1,0.32752468865818
3115,0.26206196038598273,0.5384615384615384,0.24146649810366622,1,0,0,0,0.3176722451140627
3364,0.2417470797359066,0.3846153846153847,0.24146649810366622,1,0,0,0,0.3176722451140627
3593,0.4357541899441341,0.5384615384615384,0.6552886641382216,1,0,0,1,0.47673089170752664
3041,0.42559674961909605,0.5384615384615384,0.3678887484197219,1,0,0,0,0.6735649117960758
2247,0.3270695784662265,0.3846153846153847,0.3683101559207754,1,0,0,1,0.7415114753343615
3612,0.2742508887760285,0.7692307692307693,0.2840286557100716,1,0,0,0,0.4020855873483575
549,0.2427628237684104,0.3076923076923077,0.24146649810366622,1,0,0,0,0.4097511567413273
426,0.2825799898425597,0.15384615384615385,0.3683101559207754,1,0,0,1,0.22559333348679816
2344,0.2427628237684104,0.3076923076923077,0.24146649810366622,1,0,0,0,0.10282145131711208
1167,0.7709497206703912,0.6153846153846154,0.4938895912347239,0,0,1,0,0.45579061255495956
675,0.16708989334687657,0.23076923076923078,0.157606405394016,1,0,0,0,0.388757164890311
3512,0.25190452006094466,0.3846153846153847,0.3527180783817952,1,0,0,1,0.41742439937693265
2799,0.1416962925342814,0.6923076923076924,0.19469026548672563,1,0,0,0,0.5708892520890403
1701,0.27577450482478416,0.15384615384615385,0.26295828065739574,1,0,0,1,0.49415682573298647
3205,0.20182833925850685,0.46153846153846156,0.26295828065739574,1,0,0,1,0.49415682573298647
2377,0.16658202133062472,0.23076923076923078,0.2418879056047198,1,0,0,0,0.2639595466648251
2781,0.2529202640934485,0.23076923076923078,0.24230931310577325,1,0,0,0,0.3230435149589865
1845,0.11833417978669375,0.8461538461538461,0.18415507796038766,1,0,0,0,0.48821773593302786
2040,0.06653123412899947,0.15384615384615385,0.07248209018120522,1,0,0,0,0.012246495246426186
2002,0.6820721178263078,0.3846153846153847,0.9936788874841971,0,1,0,1,0.6015822226314618
842,0.3519553072625699,0.46153846153846156,0.41045090602612727,1,0,0,0,0.5072013382135157
305,0.24189944134078212,0.3076923076923077,0.24146649810366622,1,0,0,0,0.4020779141057219
2099,0.3468765871000508,0.9230769230769232,0.41045090602612727,1,0,0,0,0.9008386854200716
644,0.10665312341289995,0.0,0.08006742520016852,1,0,0,0,0.10529223544577701
1068,0.27679024885728803,0.3076923076923077,0.23978086809945215,1,0,0,0,0.2962485516754525
2425,0.2270187912646014,0.8461538461538461,0.24146649810366622,1,0,0,0,0.4711370978261703
3749,0.46724225495175226,0.15384615384615385,0.403708386009271,1,0,0,1,0.3398248966030554
2680,0.1719146775012697,0.46153846153846156,0.19469026548672563,1,0,0,0,0.35013006146267345
2363,0.20182833925850685,0.3076923076923077,0.26295828065739574,1,0,0,1,0.433031774897754
785,0.4865413915693246,0.8461538461538461,0.49515381373788453,0,0,0,0,0.4706613567827628
2900,0.38496698831894366,0.6923076923076924,0.36620311841550773,1,0,0,1,0.9014295251030132
627,0.2427628237684104,0.3076923076923077,0.24146649810366622,0,0,0,0,0.11049469395271747
243,0.3524631792788217,0.6153846153846154,0.41045090602612727,1,0,0,1,0.6092554652670672
2903,0.2417470797359066,0.23076923076923078,0.24146649810366622,1,0,0,0,0.17613928470032147
3833,0.44235652615540894,0.23076923076923078,0.4075010535187526,1,0,0,0,0.3561612301742593
1690,0.16201117318435754,0.6923076923076924,0.157606405394016,1,0,0,0,0.5200540196281546
2459,0.15134586084306756,0.6153846153846154,0.18415507796038766,1,0,0,0,0.1934040806304336
2259,0.46724225495175226,0.15384615384615385,0.403708386009271,1,0,0,1,0.48471873729119186
3118,0.24733367191467753,0.46153846153846156,0.24146649810366622,1,0,0,0,0.4847724499896411
645,0.42559674961909605,0.6923076923076924,0.3678887484197219,0,0,0,0,0.4711370978261703
504,0.2579989842559675,0.5384615384615384,0.24146649810366622,1,0,0,0,0.46346385519056493
1698,0.20213306246825802,0.23076923076923078,0.26295828065739574,1,0,0,1,0.2869792745716412
2028,0.20162519045200616,0.6153846153846154,0.26295828065739574,1,0,0,1,0.5732526108208067
3048,0.34433722701879127,1.0,0.78803202697008,1,1,0,1,0.9699055423831556
1217,0.20213306246825802,0.3846153846153847,0.26295828065739574,1,0,0,1,0.747373832707964
944,0.5373285931945151,0.5384615384615384,0.6552886641382216,1,0,0,1,0.2470170269254084
1246,0.2825799898425597,0.3076923076923077,0.3683101559207754,1,0,0,1,0.5012545751709214
3692,0.4271203656678518,0.3076923076923077,0.6552886641382216,1,0,0,1,0.6246019505382779
1244,0.2270187912646014,0.6923076923076924,0.24146649810366622,1,0,0,0,0.4711370978261703
3343,0.3270695784662265,0.3846153846153847,0.3683101559207754,1,0,0,1,0.41742439937693265
1037,0.6277298120873542,0.6153846153846154,0.49473240623683096,1,0,0,0,0.6681092362821605
3503,0.46724225495175226,0.15384615384615385,0.403708386009271,0,0,0,1,0.27949018975929035
1947,0.26206196038598273,0.5384615384615384,0.24146649810366622,1,0,0,0,0.36963544424238237
1768,0.004062976130015217,0.5384615384615384,0.07248209018120522,1,0,0,0,0.49415682573298647
3923,0.09801929913661755,0.8461538461538461,0.32532659081331644,1,0,0,1,0.37905818619890574
865,0.12188928390045711,0.5384615384615384,0.157606405394016,1,0,0,0,0.5478695241822241
3866,0.09700355510411374,0.0,0.07374631268436577,1,0,0,0,0.04579391204929291
3283,0.2772981208735399,0.6153846153846154,0.26295828065739574,1,0,0,1,0.6092554652670672
672,0.38496698831894366,0.7692307692307693,0.36620311841550773,1,0,0,1,0.4904276298120822
3052,0.5124428643981718,0.6153846153846154,0.5785924989464812,0,0,0,0,0.4788103404617757
17,0.165058405281869,0.8461538461538461,0.19469026548672563,1,0,0,0,0.6123247623213093
153,0.10665312341289995,0.3076923076923077,0.08006742520016852,1,0,0,0,0.6936611342587263
1766,0.46724225495175226,0.3076923076923077,0.403708386009271,1,0,0,1,0.5325230389110134
2657,0.18689690198070086,0.3846153846153847,0.20901812052254526,1,0,0,1,0.4404441272837488
1585,0.06653123412899947,0.3846153846153847,0.07248209018120522,1,0,0,0,0.5555427668178294
2062,0.27679024885728803,0.23076923076923078,0.26295828065739574,1,0,0,1,0.5095033110041972
854,0.16678517013712552,0.15384615384615385,0.157606405394016,1,0,0,0,0.05678199550347981
2121,0.18181818181818182,0.6923076923076924,0.24104509060261275,1,0,0,0,0.3176722451140627
2929,0.2569832402234637,0.3846153846153847,0.3527180783817952,1,0,0,1,0.6031168711585828
4006,0.6973082783138651,0.0,0.8980193847450484,0,1,0,1,0.0767400995986894
519,0.2417470797359066,0.46153846153846156,0.24146649810366622,1,0,0,0,0.2631922224012645
3124,0.20213306246825802,0.5384615384615384,0.26295828065739574,1,0,0,1,0.5708892520890403
1467,0.3270695784662265,0.3846153846153847,0.3683101559207754,1,0,0,1,0.5401962815466187
1901,0.2772981208735399,0.23076923076923078,0.3683101559207754,1,0,0,1,0.2179200908511928
2501,0.2889791772473337,0.3076923076923077,0.3156342182890855,1,0,0,0,0.3700267796167982
1732,0.3270695784662265,0.3846153846153847,0.32532659081331644,0,0,0,0,0.3410833083952947
2047,0.17166074149314375,0.6153846153846154,0.32659081331647705,1,0,0,1,0.22559333348679816
1007,0.42559674961909605,0.6923076923076924,0.3678887484197219,1,0,0,0,0.20871219968846633
2271,0.27709497206703915,0.46153846153846156,0.26295828065739574,1,0,0,1,0.4026380608181211
3968,0.6896901980700865,0.3076923076923077,0.640117994100295,0,0,1,1,0.4863531379725758
93,0.5273235144743524,0.23076923076923078,0.49473240623683096,1,1,0,0,0.253907598812182
2124,0.27709497206703915,0.15384615384615385,0.32532659081331644,1,0,0,1,0.10328951911788402
1368,0.3504316912138142,0.3846153846153847,0.3683101559207754,0,0,0,1,0.5708892520890403
2238,0.20213306246825802,0.07692307692307693,0.26295828065739574,1,0,0,1,0.1320565057587686
2937,0.4393092940578975,0.46153846153846156,0.40918668352296667,0,0,1,0,0.2179200908511928
223,0.24189944134078212,0.15384615384615385,0.24146649810366622,1,0,0,0,0.10331253884579082
3570,0.27577450482478416,0.15384615384615385,0.26295828065739574,1,0,0,1,0.18952141985681728
2263,0.3869984763839513,0.07692307692307693,0.36873156342182895,1,0,0,0,0.10205412705355155
2569,0.2270187912646014,0.46153846153846156,0.24146649810366622,1,0,0,0,0.5712652409781849
1863,0.23260538344337228,0.6923076923076924,0.24146649810366622,1,0,0,0,0.6135601543856418
1918,0.44235652615540894,0.15384615384615385,0.4075010535187526,1,0,0,0,0.17313137358716418
2444,0.16678517013712552,0.15384615384615385,0.157606405394016,0,0,0,0,0.26568602625783627
387,0.4220416455053327,0.07692307692307693,0.3678887484197219,0,0,0,0,0.26162688090360103
2528,0.44235652615540894,0.0,0.4075010535187526,1,0,0,0,0.041650361026066
1174,0.16708989334687657,0.6153846153846154,0.157606405394016,1,0,0,0,0.4643155851231171
3415,0.1416962925342814,0.5384615384615384,0.19469026548672563,1,0,0,0,0.32793137051786714
511,0.0,0.46153846153846156,0.07248209018120522,1,0,0,0,0.08543388350483029
3712,0.4678517013712545,0.5384615384615384,0.403708386009271,0,0,0,1,0.6322751931738833
676,0.38496698831894366,0.6923076923076924,0.36620311841550773,1,0,0,1,0.9161851706912824
297,0.2427628237684104,0.07692307692307693,0.2418879056047198,1,0,0,0,0.3176722451140627
3224,0.20213306246825802,0.07692307692307693,0.2418879056047198,1,0,0,0,0.14886090713074437
2887,0.20198070086338243,0.15384615384615385,0.23683101559207753,1,0,0,1,0.4596272338727622
1511,0.2666328085322499,0.46153846153846156,0.2418879056047198,1,0,0,0,0.302325759842852
3374,0.1564245810055866,0.9230769230769232,0.3527180783817952,1,0,0,1,0.2639595466648251
1374,0.2270187912646014,0.6153846153846154,0.24146649810366622,1,0,0,0,0.29465251720724656
494,0.42559674961909605,0.7692307692307693,0.3678887484197219,1,0,0,0,0.5570774153449506
2070,0.4220416455053327,0.15384615384615385,0.3678887484197219,0,0,0,0,0.1335144218595336
2639,0.06145251396648044,0.6923076923076924,0.07248209018120522,1,0,0,0,0.4491609309177965
2794,0.3281868969019807,0.3076923076923077,0.32659081331647705,1,0,0,0,0.19219938153664354
169,0.16678517013712552,0.23076923076923078,0.157606405394016,1,0,0,0,0.1915394826699815
3487,0.7607922803453531,0.46153846153846156,0.5777496839443743,0,0,0,1,0.5401962815466187
3895,0.10665312341289995,0.23076923076923078,0.08006742520016852,1,0,0,0,0.4912716865019988
3633,0.5881157948197056,0.46153846153846156,0.5731142014327855,0,0,0,1,0.7013343768943318
1069,0.745556119857796,0.9230769230769232,0.5777496839443743,0,0,0,1,0.5647429847379204
409,0.23260538344337228,0.7692307692307693,0.24146649810366622,0,0,0,0,0.15653414976634974
2886,0.24189944134078212,0.15384615384615385,0.24146649810366622,1,0,0,0,0.1477866531617596
1,0.6272219400711021,0.7692307692307693,0.7888748419721872,0,0,1,0,0.21706068767600498
2160,0.7607922803453531,0.46153846153846156,0.8731563421828907,0,0,0,1,0.5785624947246456
2446,0.5373285931945151,0.46153846153846156,0.6552886641382216,1,0,0,1,0.4679987415882077
1301,0.32701879126460137,0.0,0.3683101559207754,1,0,0,1,0.26540211628031884
2686,0.20162519045200616,0.6923076923076924,0.26295828065739574,1,0,0,1,0.8010865311572016
2544,0.5273235144743524,0.46153846153846156,0.5663716814159292,0,0,0,1,0.4404441272837488
2638,0.06145251396648044,0.9230769230769232,0.07248209018120522,1,0,0,0,0.13888569170445736
3031,0.5068562722194008,0.15384615384615385,0.7901390644753477,1,0,0,1,0.18722712030877126
1952,0.23260538344337228,0.6923076923076924,0.24146649810366622,1,0,0,0,0.49415682573298647
2428,0.37734890807516513,0.23076923076923078,0.3683101559207754,0,0,0,1,0.14118766449513898
2732,0.5273235144743524,0.3076923076923077,0.49473240623683096,1,1,0,0,0.3713849435633004
437,0.3392585068562723,1.0,0.40960809102402024,1,0,0,0,0.6629681637163048
1121,0.25190452006094466,0.3076923076923077,0.3527180783817952,1,0,0,1,0.22559333348679816
1995,0.3520568816658202,0.3076923076923077,0.41045090602612727,1,0,0,0,0.1457916100765022
1670,0.2671406805485018,0.5384615384615384,0.2418879056047198,1,0,0,0,0.45579061255495956
2876,0.27577450482478416,0.3076923076923077,0.26295828065739574,1,0,0,1,0.39689080208405264
2095,0.21635347892331136,0.3846153846153847,0.24230931310577325,1,0,0,0,0.41658034268701605
3119,0.2772981208735399,0.3076923076923077,0.3683101559207754,1,0,0,1,0.4691267082556417
3382,0.24189944134078212,0.23076923076923078,0.24146649810366622,1,0,0,0,0.04143551023226905
3462,0.12168613509395632,0.46153846153846156,0.157606405394016,1,0,0,0,0.1930204184986533
2589,0.16658202133062472,0.23076923076923078,0.157606405394016,0,0,0,0,0.2639595466648251
3477,0.20213306246825802,0.15384615384615385,0.26295828065739574,1,0,0,1,0.34069197302087884
697,0.3504316912138142,0.3076923076923077,0.41045090602612727,1,0,0,0,0.3038143689141594
1126,0.20213306246825802,0.5384615384615384,0.26295828065739574,1,0,0,1,0.5190027853870767
606,0.3270695784662265,0.23076923076923078,0.3683101559207754,1,0,0,1,0.3253454877496681
238,0.16678517013712552,0.3846153846153847,0.157606405394016,1,0,0,0,0.17832615885146902
3097,0.3524631792788217,0.6153846153846154,0.41045090602612727,1,0,0,0,0.4404441272837488
967,0.1719146775012697,0.9230769230769232,0.19469026548672563,1,0,0,0,0.5325230389110134
3025,0.16658202133062472,0.15384615384615385,0.157606405394016,0,0,0,0,0.2562863040292197
3855,0.19705434230573898,0.23076923076923078,0.24104509060261275,1,0,0,0,0.3193987247070739
4013,0.27709497206703915,0.23076923076923078,0.26295828065739574,1,0,0,1,0.6539674501047397
1008,0.3524631792788217,0.5384615384615384,0.41045090602612727,1,0,0,1,0.8778189575132554
1583,0.44235652615540894,0.3846153846153847,0.4075010535187526,1,0,0,0,0.4404441272837488
1821,0.3519553072625699,0.3846153846153847,0.41045090602612727,0,0,0,0,0.2409398187580089
430,0.10665312341289995,0.3076923076923077,0.08006742520016852,1,0,0,0,0.523038911013405
1795,0.6077196546470292,0.3076923076923077,0.5785924989464812,0,0,0,0,0.48537863615785387
158,0.35957338750634843,0.46153846153846156,0.41045090602612727,0,0,0,0,0.27163278930043044
1746,0.20182833925850685,0.5384615384615384,0.26295828065739574,1,0,0,1,0.5969859502927342
1044,0.32701879126460137,0.23076923076923078,0.3683101559207754,1,0,0,1,0.2776025720709314
1963,0.6576942610462164,0.5384615384615384,0.8723135271807838,1,1,0,0,0.5379250017264795
2337,0.2427628237684104,0.3846153846153847,0.24146649810366622,1,0,0,0,0.122111983303024
3659,0.42559674961909605,0.23076923076923078,0.41045090602612727,1,0,0,1,0.468965570160294
3402,0.2666328085322499,0.3846153846153847,0.2418879056047198,1,0,0,0,0.5045540695042318
2012,0.16678517013712552,0.6923076923076924,0.157606405394016,1,0,0,0,0.2869792745716412
2766,0.5424073133570342,0.6153846153846154,0.7901390644753477,1,0,0,1,0.9085119280556769
3609,0.17166074149314375,0.6153846153846154,0.32659081331647705,1,0,0,1,0.5785624947246456
3448,0.3524631792788217,0.46153846153846156,0.41045090602612727,1,0,0,0,0.4342825134473577
1659,0.4169629253428137,0.6153846153846154,0.3678887484197219,1,0,0,0,0.6399484358094887
453,0.20213306246825802,0.3846153846153847,0.26295828065739574,1,0,0,1,0.4352186490489015
502,0.5373285931945151,0.46153846153846156,0.6552886641382216,1,0,0,1,0.4013873222685174
3722,0.9182326053834435,0.6923076923076924,0.7892962494732405,0,0,0,0,0.59275032035788
3988,0.16678517013712552,0.3846153846153847,0.157606405394016,0,0,0,0,0.4020779141057219
1865,0.26206196038598273,0.6153846153846154,0.24146649810366622,1,0,0,0,0.37905818619890574
1013,0.5373285931945151,0.46153846153846156,0.6552886641382216,1,0,0,1,0.4686202742416917
3525,0.21686135093956327,0.46153846153846156,0.26295828065739574,1,0,0,1,0.34069197302087884
3856,0.10665312341289995,0.23076923076923078,0.08006742520016852,1,0,0,0,0.1034122910000537
1143,0.3270695784662265,0.3076923076923077,0.3683101559207754,1,0,0,1,0.4404441272837488
1017,0.3519553072625699,0.6923076923076924,0.41045090602612727,1,0,0,0,0.4711447710688059
2654,0.26206196038598273,0.23076923076923078,0.24146649810366622,1,0,0,0,0.2409398187580089
2636,0.3224987303199594,0.6153846153846154,0.3683101559207754,1,0,0,0,0.3176722451140627
2299,0.23260538344337228,0.3076923076923077,0.24146649810366622,1,0,0,0,0.3176722451140627
1954,0.3270695784662265,0.3846153846153847,0.3683101559207754,1,0,0,1,0.5632160094534349
1788,0.745556119857796,0.6923076923076924,0.5777496839443743,0,0,0,1,0.6322751931738833
1603,0.16708989334687657,0.5384615384615384,0.157606405394016,1,0,0,0,0.6246019505382779
2642,0.16201117318435754,0.6923076923076924,0.157606405394016,1,0,0,0,0.45579061255495956
3899,0.17166074149314375,0.6923076923076924,0.32659081331647705,1,0,0,1,0.6246019505382779
444,0.20198070086338243,0.23076923076923078,0.23683101559207753,1,0,0,1,0.19490036294437665
402,0.2889791772473337,0.3076923076923077,0.3156342182890855,1,0,0,0,0.30999900247845735
1425,0.20162519045200616,0.6153846153846154,0.26295828065739574,1,0,0,1,0.5171765536398026
2628,0.26917216861350945,0.46153846153846156,0.3118415507796039,1,1,0,1,0.6207960221910176
1783,0.20213306246825802,0.5384615384615384,0.26295828065739574,1,0,0,1,0.7251214290647083
245,0.4220416455053327,0.23076923076923078,0.3678887484197219,1,0,0,0,0.27846964848875483
2193,0.20213306246825802,0.23076923076923078,0.26295828065739574,1,0,0,1,0.42314863838309424
1781,0.18689690198070086,0.15384615384615385,0.20901812052254526,1,0,0,1,0.6246019505382779
982,0.7282884713052311,0.8461538461538461,0.7290349768225874,0,0,0,0,0.6015822226314618
2919,0.11884205180294566,0.5384615384615384,0.13147914032869784,1,0,0,1,0.4653821658494663
